date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-20 11:15:00,839.62,800.4417999999984,821.83264,816.5368,887.3645
2024-04-20 11:30:00,848.29,827.289725,840.6678,827.401,880.2825
2024-04-20 11:45:00,866.29,838.5181500000001,879.1048,853.0268,899.5024
2024-04-20 12:00:00,887.58,857.7105250000004,866.92615,887.65155,921.87415
2024-04-20 12:15:00,904.49,849.7611999999987,887.03815,861.997,914.9133
2024-04-20 12:30:00,899.69,829.6361500000005,889.8506,869.0902,913.4462
2024-04-20 12:45:00,889.92,850.3525500000017,905.2071,897.6209,911.5871
2024-04-20 13:00:00,883.32,819.4601750000006,874.60175,871.682,880.578
2024-04-20 13:15:00,866.08,819.3613999999997,885.2219,866.81335,877.24426
2024-04-20 13:30:00,843.22,817.0728499999994,910.2093,862.1993,873.08856
2024-04-20 13:45:00,833.44,825.7315749999998,834.29553,856.4353,872.04834
2024-04-20 14:00:00,826.39,808.9520500000002,824.7757,813.07745,841.154
2024-04-20 14:15:00,800.92,790.5458249999996,768.55817,811.382,787.6401
2024-04-20 14:30:00,759.45,783.1872000000008,743.3222,779.3786,749.02014
2024-04-20 14:45:00,724.06,715.1342250000015,708.9259,769.5715,731.6148
2024-04-20 15:00:00,685.22,693.4581250000003,644.07764,701.4355,674.9406
2024-04-20 15:15:00,645.94,612.2458750000005,628.04474,666.192,630.89526
2024-04-20 15:30:00,603.28,548.7504249999995,574.5542,626.53656,573.93823
2024-04-20 15:45:00,560.29,552.9442987499997,511.59998,585.9934,522.6965
2024-04-20 16:00:00,511.74,496.1135816513364,465.9907,537.1442,470.048
2024-04-20 16:15:00,461.34,233.39999832332325,372.65482,481.91742,405.8665
2024-04-20 16:30:00,405.17,135.4760959999997,345.7817,412.46393,345.20383
2024-04-20 16:45:00,349.69,110.6346584460695,300.54807,356.63806,283.8894
2024-04-20 17:00:00,295.96,58.64691259099606,216.42435,299.63788,234.65945
2024-04-20 17:15:00,243.12,32.077162152398394,209.96657,253.63649,177.28622
2024-04-20 17:30:00,190.89,40.865749999999984,161.26578,198.67732,117.60168
2024-04-20 17:45:00,141.78,56.743650000000045,139.04121,134.00198,80.87878
2024-04-20 18:00:00,94.93,78.46264374999994,69.77618,122.50326,21.740242
2024-04-20 18:15:00,51.49,79.26147499999985,66.3782,81.46972,0.0
2024-04-20 18:30:00,19.35,26.633827999999998,40.300518,61.82605,0.0
2024-04-20 18:45:00,3.34,3.907596439393937,16.800648,33.37971,0.0
2024-04-20 19:00:00,0.71,1.3248685916179306,5.5740275,39.389782,0.0
2024-04-21 06:00:00,7.5,14.279800000000009,59.637142,50.473106,0.0
2024-04-21 06:15:00,23.56,68.33120000000004,50.838444,57.691956,32.836437
2024-04-21 06:30:00,39.36,46.35407499999992,42.65033,70.37976,37.717594
2024-04-21 06:45:00,56.75,68.19316666666668,63.743874,61.52422,79.528015
2024-04-21 07:00:00,91.93,77.01889999999985,102.437805,100.1392,102.81402
2024-04-21 07:15:00,153.87,133.82822930513882,161.02313,155.4083,148.79485
2024-04-21 07:30:00,201.4,176.86476395353566,180.76079,177.80042,182.46881
2024-04-21 07:45:00,275.47,240.1794850422551,222.39598,215.33794,244.52882
2024-04-21 08:00:00,338.39,239.1222237504441,262.60397,263.9633,286.89362
2024-04-21 08:15:00,394.3,304.2971400699841,299.2245,324.16333,360.06973
2024-04-21 08:30:00,442.12,383.2060854258557,342.21127,372.10388,401.75803
2024-04-21 08:45:00,491.06,402.4456585648143,416.09747,404.10806,457.49985
2024-04-21 09:00:00,541.51,464.87107389014426,457.11694,423.3318,509.94724
2024-04-21 09:15:00,596.98,497.7555749999992,493.1989,489.4516,549.9427
2024-04-21 09:30:00,642.75,588.1455249999988,555.2903,533.6756,593.48425
2024-04-21 09:45:00,678.26,626.4583250000002,624.37305,575.2174,656.27386
2024-04-21 10:00:00,719.99,637.010499999999,667.74603,641.61255,707.9166
2024-04-21 10:15:00,757.5,676.2861250000005,709.73206,635.937,752.11804
2024-04-21 10:30:00,797.69,698.9131999999988,754.115,685.4671,786.3404
2024-04-21 10:45:00,825.96,643.2552000000003,784.49805,739.0636,815.1191
2024-04-21 11:00:00,864.7,698.9331500000006,830.3106,767.05835,848.8504
2024-04-21 11:15:00,885.34,782.0317999999995,851.41864,801.2204,894.5703
2024-04-21 11:30:00,907.54,771.0317999999993,876.3864,815.7729,901.8157
2024-04-21 11:45:00,922.61,804.0063749999998,918.25885,841.3474,886.3605
2024-04-21 12:00:00,943.45,799.4104500000003,896.8767,875.1332,921.0238
2024-04-21 12:15:00,946.26,875.0610999999989,922.3547,851.863,906.1375
2024-04-21 12:30:00,947.12,868.4603749999993,922.20953,854.3727,902.81024
2024-04-21 12:45:00,954.51,820.1319500000002,941.09454,880.88153,870.5458
2024-04-21 13:00:00,920.19,852.1191499999998,904.3575,853.2042,887.6484
2024-04-21 13:15:00,867.69,791.7366249999997,918.6226,855.27136,886.9264
2024-04-21 13:30:00,926.0,820.623224999999,940.2794,839.69714,866.7753
2024-04-21 13:45:00,909.42,776.6805000000008,863.05145,839.35345,853.4577
2024-04-21 14:00:00,891.3,744.8880750000003,851.52216,807.03613,824.98865
2024-04-21 14:15:00,855.91,768.3022999999986,798.193,797.5515,786.0291
2024-04-21 14:30:00,811.49,774.5966249999996,768.39825,771.147,732.17096
2024-04-21 14:45:00,762.48,713.3700249999995,731.4943,758.4867,735.5485
2024-04-21 15:00:00,717.1,680.8300249999996,664.48083,689.0089,673.97034
2024-04-21 15:15:00,663.51,626.4289499999993,651.282,649.7298,614.22626
2024-04-21 15:30:00,625.98,573.2791750000006,598.6864,614.756,585.34766
2024-04-21 15:45:00,589.33,532.0894249999999,529.04517,572.592,531.0995
