date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-24 10:45:00,573.75,574.9432535981902,541.9908,566.1589,608.3947
2024-04-24 11:00:00,595.68,596.7442005231006,579.2749,606.5291,634.0794
2024-04-24 11:15:00,624.15,624.9973356743649,606.0301,622.33356,661.25867
2024-04-24 11:30:00,635.06,635.4707653375705,642.8122,649.8252,672.1088
2024-04-24 11:45:00,644.94,645.4449077655397,624.8684,662.4929,687.3488
2024-04-24 12:00:00,663.09,663.0161439925639,640.83527,665.93823,707.4097
2024-04-24 12:15:00,668.06,667.0567106709256,665.2219,675.7483,708.40393
2024-04-24 12:30:00,668.97,668.136967681415,659.4518,680.97125,687.91345
2024-04-24 12:45:00,661.09,661.0454850263301,665.159,668.3867,692.17523
2024-04-24 13:00:00,657.1,656.4030537341565,656.758,680.06683,706.6824
2024-04-24 13:15:00,647.49,645.7187907680374,640.6245,648.8417,680.62915
2024-04-24 13:30:00,636.44,633.9578887368359,609.398,639.4018,657.1619
2024-04-24 13:45:00,613.62,611.6245942905964,604.03674,623.60284,642.40234
2024-04-24 14:00:00,587.5,586.3910809337553,604.16113,604.76764,635.12866
2024-04-24 14:15:00,563.14,562.2282366022406,544.5357,573.0547,590.12036
2024-04-24 14:30:00,530.07,528.8733774687063,519.3959,539.4737,564.20844
2024-04-24 14:45:00,500.94,499.024206922356,488.62793,505.98596,549.0685
2024-04-24 15:00:00,476.42,474.1782581037856,434.7206,477.8656,527.22955
2024-04-24 15:15:00,445.32,444.47186624708536,405.06198,444.65005,464.85394
2024-04-24 15:30:00,397.29,396.5927614002737,374.8749,391.95764,436.1489
2024-04-24 15:45:00,350.5,348.9408572564293,353.58887,361.38354,379.94937
2024-04-24 16:00:00,309.75,308.6190985089077,290.8387,304.93118,350.70187
2024-04-24 16:15:00,269.13,267.84484533405305,240.54584,263.415,313.24567
2024-04-24 16:30:00,225.63,224.38412132398477,214.707,230.49202,247.51775
2024-04-24 16:45:00,183.03,181.40523561574665,188.9879,202.02165,208.58209
2024-04-24 17:00:00,141.78,141.189737090016,159.29027,162.84145,178.55269
2024-04-24 17:15:00,103.35,101.78786713224515,73.27816,137.40915,135.32199
2024-04-24 17:30:00,73.45,71.93294759951198,97.356766,96.404724,111.19967
2024-04-24 17:45:00,49.77,48.74137453515542,35.162704,69.488846,81.62897
2024-04-24 18:00:00,32.28,31.767405204695017,26.903465,60.897823,69.34504
2024-04-24 18:15:00,19.57,19.286663568035564,13.311033,27.97119,59.49219
2024-04-24 18:30:00,10.48,10.300093817671565,6.8507566,22.946342,40.22779
2024-04-24 18:45:00,4.53,4.426308067785033,0.0,25.761646,16.159033
2024-04-24 19:00:00,1.93,1.8790099524083,2.4142606,28.324253,29.312328
2024-04-25 06:00:00,5.74,5.653561605348182,0.0,12.770521,17.041037
2024-04-25 06:15:00,11.38,11.268363489189692,11.6821375,17.935114,26.341507
2024-04-25 06:30:00,17.79,17.683536242708783,10.224165,33.059647,34.921856
2024-04-25 06:45:00,27.95,27.852617323875517,15.570557,45.106785,26.879349
2024-04-25 07:00:00,44.69,44.58678586249784,39.342625,60.427574,27.751932
2024-04-25 07:15:00,67.57,67.47902349871396,83.77301,75.721855,91.83864
2024-04-25 07:30:00,95.04,94.96980125067338,97.600815,94.14387,112.5661
2024-04-25 07:45:00,126.68,126.62700637835354,99.59282,135.65535,136.72212
2024-04-25 08:00:00,164.08,164.24532550947472,129.28963,159.60149,186.69598
2024-04-25 08:15:00,338.92,203.86670399971456,197.72054,190.25694,213.21985
2024-04-25 08:30:00,504.61,248.43608741243597,222.87561,237.01901,265.36038
2024-04-25 08:45:00,552.7,288.9258130732593,277.66592,274.19168,312.53284
2024-04-25 09:00:00,529.06,331.2715320259836,306.81937,310.3629,349.46896
2024-04-25 09:15:00,635.19,370.03293218415627,338.9985,363.2336,391.37692
2024-04-25 09:30:00,716.19,407.060601225796,368.65768,398.79993,423.6247
2024-04-25 09:45:00,763.98,447.3546516446706,416.5832,422.13263,493.03366
2024-04-25 10:00:00,805.33,487.20651549089536,455.09164,471.4863,523.5735
2024-04-25 10:15:00,839.75,521.9358672338805,496.76874,506.01895,537.17755
2024-04-25 10:30:00,871.14,552.565619066035,510.69528,539.0319,602.47314
2024-04-25 10:45:00,898.43,574.9432535981902,541.9908,566.1589,612.09216
2024-04-25 11:00:00,922.8,596.7442005231006,579.2749,606.5291,648.0449
2024-04-25 11:15:00,946.06,624.9973356743649,606.0301,622.33356,670.3427
2024-04-25 11:30:00,968.55,635.4707653375705,642.8122,649.8252,689.2419
2024-04-25 11:45:00,979.74,645.4449077655397,624.8684,662.4929,710.4248
2024-04-25 12:00:00,989.84,663.0161439925639,640.83527,665.93823,718.06573
2024-04-25 12:15:00,990.27,667.0567106709256,665.2219,675.7483,736.9274
2024-04-25 12:30:00,988.53,668.136967681415,659.4518,680.97125,718.97736
2024-04-25 12:45:00,958.23,661.0454850263301,665.159,668.3867,706.2873
2024-04-25 13:00:00,930.65,656.4030537341565,656.758,680.06683,724.6187
2024-04-25 13:15:00,907.62,645.7187907680374,640.6245,648.8417,678.42487
2024-04-25 13:30:00,887.37,633.9578887368359,609.398,639.4018,672.81165
2024-04-25 13:45:00,857.67,611.6245942905964,604.03674,623.60284,662.91254
2024-04-25 14:00:00,836.5,586.3910809337553,604.16113,604.76764,645.88794
2024-04-25 14:15:00,815.52,562.2282366022406,544.5357,573.0547,605.29724
2024-04-25 14:30:00,788.32,528.8733774687063,519.3959,539.4737,562.77734
2024-04-25 14:45:00,750.25,499.024206922356,488.62793,505.98596,552.11176
2024-04-25 15:00:00,718.86,474.1782581037856,434.7206,477.8656,527.74536
2024-04-25 15:15:00,677.07,444.47186624708536,405.06198,444.65005,452.64764
2024-04-25 15:30:00,630.34,396.5927614002737,374.8749,391.95764,442.5237
2024-04-25 15:45:00,579.46,348.9408572564293,353.58887,361.38354,376.6383
2024-04-25 16:00:00,523.47,308.6190985089077,290.8387,304.93118,344.68558
2024-04-25 16:15:00,471.64,267.84484533405305,240.54584,263.415,282.65497
2024-04-25 16:30:00,418.83,224.38412132398477,214.707,230.49202,236.40314
2024-04-25 16:45:00,363.6,181.40523561574665,188.9879,202.02165,182.17798
2024-04-25 17:00:00,306.66,141.189737090016,159.29027,162.84145,152.0449
2024-04-25 17:15:00,251.0,101.78786713224515,73.27816,137.40915,102.61157
2024-04-25 17:30:00,206.64,71.93294759951198,97.356766,96.404724,89.45663
2024-04-25 17:45:00,49.77,48.74137453515542,35.162704,69.488846,53.282734
2024-04-25 18:00:00,32.28,31.767405204695017,26.903465,60.897823,39.39864
2024-04-25 18:15:00,19.57,19.286663568035564,13.311033,27.97119,44.152004
2024-04-25 18:30:00,10.48,10.300093817671565,6.8507566,22.946342,14.360852
2024-04-25 18:45:00,4.53,4.426308067785033,0.0,25.761646,0.0
2024-04-25 19:00:00,1.93,1.8790099524083,2.4142606,28.324253,0.0
2024-04-26 06:00:00,5.74,5.653561605348182,12.107616,35.055584,10.32456
2024-04-26 06:15:00,11.38,11.268363489189692,94.92577,40.375294,16.965086
2024-04-26 06:30:00,17.79,17.683536242708783,80.94471,62.00751,29.539925
2024-04-26 06:45:00,27.95,27.852617323875517,88.50956,76.20281,2.2446718
2024-04-26 07:00:00,44.69,44.58678586249784,118.155464,95.87103,11.368538
2024-04-26 07:15:00,67.57,67.47902349871396,171.06833,113.289024,85.143814
2024-04-26 07:30:00,95.04,94.96980125067338,197.30031,139.29755,97.18528
2024-04-26 07:45:00,126.68,126.62700637835354,165.08894,189.49158,126.48032
2024-04-26 08:00:00,164.08,164.24532550947472,229.60324,211.90819,192.41086
2024-04-26 08:15:00,203.52,338.8843009493587,320.07632,246.97394,188.10486
2024-04-26 08:30:00,247.46,408.65220280060834,346.82166,304.54773,269.482
2024-04-26 08:45:00,288.81,422.6310923456245,413.3791,353.22675,303.72897
2024-04-26 09:00:00,331.26,530.0228197871758,452.43628,389.39816,338.0322
2024-04-26 09:15:00,370.18,585.2926404867769,456.6369,452.4176,396.11676
2024-04-26 09:30:00,406.78,591.0467249999997,538.7906,494.99103,409.75168
